R-HSA-5619044, true, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-5619044, true, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-5619044, true, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-561072&FLG=R-HSA-549257
R-HSA-5619044, true, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619044&SEL=R-HSA-597628&FLG=R-HSA-561110
R-HSA-5619045, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619045&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619045, true, R-HSA-5651697, R-HSA-5651683, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619045&SEL=R-HSA-5651697&FLG=R-HSA-5651683
R-HSA-5619046, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619046&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619047, true, R-HSA-5638209, R-HSA-5638215, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619047&SEL=R-HSA-5638209&FLG=R-HSA-5638215
R-HSA-5619052, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619052&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619053, true, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-5619053, true, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-444126&FLG=R-HSA-444114
R-HSA-5619053, true, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-5619053, true, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-5619053, true, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-561072&FLG=R-HSA-549257
R-HSA-5619053, true, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619053&SEL=R-HSA-597628&FLG=R-HSA-561110
R-HSA-5619055, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619055&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619054, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619054&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619056, true, R-HSA-70420, R-HSA-450097, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619056&SEL=R-HSA-70420&FLG=R-HSA-450097
R-HSA-5619062, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619062&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619066, true, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-5619066, true, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-444126&FLG=R-HSA-444114
R-HSA-5619066, true, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-5619066, true, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-5619066, true, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-561072&FLG=R-HSA-549257
R-HSA-5619066, true, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619066&SEL=R-HSA-597628&FLG=R-HSA-561110
R-HSA-5619067, true, R-HSA-379415, R-HSA-379424, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619067&SEL=R-HSA-379415&FLG=R-HSA-379424
R-HSA-5619070, true, R-HSA-435349, R-HSA-435359, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-435349&FLG=R-HSA-435359
R-HSA-5619070, true, R-HSA-444126, R-HSA-444114, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-444126&FLG=R-HSA-444114
R-HSA-5619070, true, R-HSA-442405, R-HSA-442360, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-442405&FLG=R-HSA-442360
R-HSA-5619070, true, R-HSA-375487, R-HSA-375471, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-375487&FLG=R-HSA-375471
R-HSA-5619070, true, R-HSA-561072, R-HSA-549257, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-561072&FLG=R-HSA-549257
R-HSA-5619070, true, R-HSA-597628, R-HSA-561110, https://release.reactome.org/PathwayBrowser/#/R-HSA-5619070&SEL=R-HSA-597628&FLG=R-HSA-561110
